name,url,bedrooms,bathrooms,floors,land_area,building_area,longitude,latitude,price
Disewakan rumah siap huni terawat di batununggal,https://www.lamudi.co.id/disewakan-rumah-siap-huni-terawat-di-batununggal-169528869275.html,3.0,2.0,1.0,153.0,180.0,107.64083,-6.93472,80000000.0
Rumah Bagus di Sayap Riau,https://www.lamudi.co.id/rumah-bagus-di-sayap-riau-170106898574.html,1.0,1.0,1.0,140.0,130.0,107.6190471,-6.906026,140000000.0
DISEWAKAN RUMAH 1 LANTAI DI JL GATSU KOTA BANDUNG.,https://www.lamudi.co.id/disewakan-rumah-1-lantai-di-jl-gatsu-kota-bandung-170262890189.html,1.0,1.0,1.0,110.0,85.0,107.64083,-6.93472,180000000.0
Sewa Dago Mainroad,https://www.lamudi.co.id/sewa-dago-mainroad-169693284441.html,1.0,,1.0,960.0,400.0,107.678621,-6.946481,950000000.0
Disewakan Rumah   Di  Main road Antapani,https://www.lamudi.co.id/disewakan-rumah-di-main-road-antapani-170241899322.html,5.0,5.0,1.0,320.0,240.0,107.66194,-6.92306,80000000.0
Di sewakan rumah sangat murah Di kembar pasir luyu,https://www.lamudi.co.id/di-sewakan-rumah-sangat-murah-di-kembar-pasir-luyu-17010901929.html,4.0,2.0,1.0,160.0,120.0,108.38886,-7.365351,52000000.0
Disewa Rumah 2 Lantai Terawat Nyaman Lokasi Bagus di Cisaranten,https://www.lamudi.co.id/disewa-rumah-2-lantai-terawat-nyaman-lokasi-bagus-169327867791.html,4.0,3.0,1.0,84.0,150.0,107.693391,-6.929506,45000000.0
Rumah 2 Lantai Terawat Siap Huni di Pinus Regency Cinambo Bandung ,https://www.lamudi.co.id/rumah-2-lantai-terawat-siap-huni-di-pinus-regency-168934430362.html,4.0,3.0,1.0,130.0,180.0,107.6896073,-6.9328971,45000000.0
Rumah 2 lantai semi furnish di Ciwaruga Polban Bandung,https://www.lamudi.co.id/rumah-2-lantai-semi-furnish-di-ciwaruga-polban-ban-170119561196.html,4.0,3.0,1.0,190.0,200.0,107.577958,-6.745659,70000000.0
Rumah permata buah batu dekat universitas telkom,https://www.lamudi.co.id/rumah-permata-buah-batu-dekat-universitas-telkom-17011835740.html,3.0,1.0,1.0,140.0,70.0,107.341733,-6.284746,45000000.0
Disewakan Rumah Minimalis Sarijadi Dekat Pasteur,https://www.lamudi.co.id/disewakan-rumah-minimalis-sarijadi-dekat-pasteur-16929465866.html,4.0,2.0,1.0,90.0,100.0,107.58180008177,-6.8603818547387,40000000.0
Disewa Rumah Siap Huni Nyaman di Taman Lingkar Selatan,https://www.lamudi.co.id/disewa-rumah-siap-huni-nyaman-di-taman-lingkar-sel-170125982993.html,5.0,4.0,1.0,190.0,200.0,107.603137,-6.930876,65000000.0
Disewakan Rumah Asri Di Taman Kopo Indah 1,https://www.lamudi.co.id/disewakan-rumah-asri-di-taman-kopo-indah-1-170126355464.html,3.0,1.0,1.0,70.0,70.0,106.90635603725,-6.6602547791743,25000000.0
"Disewakan Rumah Tinggal LUX 2 Lantai di Jl. Reog, Bandung",https://www.lamudi.co.id/disewakan-rumah-tinggal-lux-2-lantai-di-jl-reog-ba-16971010040.html,5.0,4.0,1.0,257.0,375.0,107.626978,-6.929357,160000000.0
Sewa Gedung di Karapitan,https://www.lamudi.co.id/sewa-gedung-di-karapitan-169710828775.html,7.0,4.0,1.0,350.0,1000.0,107.626978,-6.929357,450000000.0
Disewa Rumah Terawat Nyaman dan Aman di Kota Bali Residence Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-dan-aman-di-kota-bali-169743075037.html,3.0,2.0,1.0,115.0,65.0,107.467209,-6.844347,38000000.0
Disewakan Rumah Strategis Sayap Gasibu,https://www.lamudi.co.id/disewakan-rumah-strategis-sayap-gasibu-169693673778.html,7.0,3.0,1.0,188.0,224.0,107.62150374947,-6.8961058276705,64000000.0
Disewakan Rumah Siap Huni di Cikutra Bandung Kota Harga Terbaik,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-cikutra-bandung-kota-170142312244.html,4.0,3.0,1.0,209.0,134.0,107.63723,-6.89303,100000000.0
Jual atau Sewa Rumah nyaman di Area Sarijadi Bandung Utara,https://www.lamudi.co.id/jual-atau-sewa-rumah-nyaman-di-area-sarijadi-bandu-169738722121.html,4.0,4.0,1.0,300.0,250.0,107.586768,-6.875405,100000000.0
Rumah Murah siap huni di Cluster Antapani Bandung,https://www.lamudi.co.id/rumah-murah-siap-huni-di-cluster-antapani-bandung-169738529846.html,2.0,1.0,1.0,149.0,50.0,107.66194,-6.92306,40000000.0
Disewakan Rumah 3 lantai Area Dago,https://www.lamudi.co.id/disewakan-rumah-3-lantai-area-dago-16969367290.html,3.0,2.0,,,35.0,107.623445,-6.876258,41000000.0
Disewa Rumah Siap Huni Strategis di Taman Kopo Indah 3 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-strategis-di-taman-kopo-ind-169960334817.html,3.0,3.0,1.0,150.0,120.0,107.38028,-6.82167,40000000.0
Disewa Rumah Terawat Nyaman lokasi di Setra Dago Antapani Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-lokasi-di-setra-dago-a-169163151166.html,3.0,2.0,1.0,150.0,108.0,107.66194,-6.92306,50000000.0
Disewakan Rumah di Jl. Talaga Bodas - Bandung,https://www.lamudi.co.id/disewakan-rumah-di-jl-talaga-bodas-bandung-169693147071.html,9.0,4.0,1.0,420.0,350.0,107.626978,-6.929357,275000000.0
Disewakan Ruko Baru Astana Anyar Pusat Kota Bandung dekat Kebonjati,https://www.lamudi.co.id/disewakan-ruko-baru-astana-anyar-pusat-kota-bandun-168760827633.html,2.0,2.0,1.0,130.0,260.0,107.59389,-6.92028,250000000.0
Disewakan Rumah Siap Huni di Singgasana Pradana Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-singgasana-pradana-ba-168982497960.html,4.0,3.0,1.0,,100.0,107.603277,-6.951883,55000000.0
Disewa Rumah Siap Pakai di Taman Kopo Indah 5 Sherwood Bandung,https://www.lamudi.co.id/disewa-rumah-siap-pakai-di-taman-kopo-indah-5-sher-16932039760.html,2.0,1.0,1.0,96.0,70.0,107.38028,-6.82167,35000000.0
Disewakan rumah siap huni di Summarecon Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-summarecon-bandung-170160717789.html,2.0,2.0,1.0,60.0,66.0,107.687404,-6.948904,38000000.0
Dikontrakkan Rumah Riung Bandung,https://www.lamudi.co.id/dikontrakkan-rumah-riung-bandung-170170672115.html,4.0,2.0,1.0,200.0,200.0,107.68204869057,-6.9568122484174,35000000.0
Disewa Rumah Hunian Nyaman di Arcamanik Endah Bandung,https://www.lamudi.co.id/disewa-rumah-hunian-nyaman-di-arcamanik-endah-band-170175753715.html,2.0,2.0,1.0,107.0,70.0,107.693391,-6.929506,40000000.0
Disewakan Rumah Gateway Pasteur,https://www.lamudi.co.id/disewakan-rumah-gateway-pasteur-169172205315.html,3.0,2.0,1.0,89.0,100.0,107.58175309207,-6.8915311694886,85000000.0
RUMAH DI PASIR IMPUN BANDUNG,https://www.lamudi.co.id/rumah-di-pasir-impun-bandung-3.html,2.0,2.0,,99.0,110.0,,,60000000.0
Disewakan Rumah Siap Huni di Andir Bandung Kota Harga Terbaik,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-andir-bandung-kota-ha-17006241460.html,2.0,,1.0,72.0,90.0,107.580433,-6.904741,53000000.0
Rumah Modern Full Renov Daerah TKI V,https://www.lamudi.co.id/rumah-modern-full-renov-daerah-tki-v.html,2.0,1.0,0.0,96.0,70.0,107.38028,-6.82167,70000000.0
Rumah murah siap huni di setraduta,https://www.lamudi.co.id/rumah-murah-siap-huni-di-setraduta.html,4.0,3.0,0.0,135.0,160.0,108.251589,-6.387806,85000000.0
Rumah strategis di taman holis indah,https://www.lamudi.co.id/rumah-strategis-di-taman-holis-indah.html,3.0,1.0,1.0,153.0,170.0,107.5925,-6.96194,55000000.0
Rumah sangat strategis di mekar wangi mainroad,https://www.lamudi.co.id/rumah-sangat-strategis-di-mekar-wangi-mainroad.html,3.0,3.0,0.0,300.0,350.0,107.603277,-6.951883,150000000.0
Rumah strategis di jalan bengawan,https://www.lamudi.co.id/rumah-strategis-di-jalan-bengawan-1.html,,4.0,0.0,640.0,500.0,107.623302,-6.907542,350000000.0
"Disewakan Rumah di Jl. Lembah Sukaresmi, Bandung",https://www.lamudi.co.id/disewakan-rumah-di-jl-lembah-sukaresmi-bandung-168309924721.html,5.0,2.0,,486.0,280.0,107.59218,-6.88002,160000000.0
Sewa - Jual Rumah Minimalis di Sukasari,https://www.lamudi.co.id/sewa-jual-rumah-minimalis-di-sukasari-169467235448.html,4.0,4.0,1.0,102.0,200.0,108.251589,-6.387806,75000000.0
Rumah siap huni di Cluster Mekar Wangi Bandung,https://www.lamudi.co.id/rumah-siap-huni-di-cluster-mekar-wangi-bandung-169479222332.html,4.0,3.0,1.0,120.0,140.0,107.61056,-6.95722,80000000.0
Disewa RumahTerawat Nyaman Lokasi Strategis di Mekar Wangi Bandung,https://www.lamudi.co.id/disewa-rumahterawat-nyaman-lokasi-strategis-di-mek-169508634584.html,3.0,2.0,1.0,120.0,75.0,107.603277,-6.951883,55000000.0
Disewa Rumah Siap Pakai Terawat Nyaman Lokasi Bagus di Karawitan ,https://www.lamudi.co.id/disewa-rumah-siap-pakai-terawat-nyaman-lokasi-bagu-169508682476.html,8.0,5.0,1.0,300.0,280.0,107.626978,-6.929357,170000000.0
Disewa Rumah Terawat Nyaman dan Aman Lokasi Bagus di Bojongsoang ,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-dan-aman-lokasi-bagus-169240657615.html,,3.0,1.0,52.0,105.0,107.63361,-6.98056,37500000.0
For Rent Rumah Modern Minimalis di Antapani Tengah,https://www.lamudi.co.id/for-rent-rumah-modern-minimalis-di-antapani-tengah-169234161881.html,3.0,2.0,1.0,150.0,81.0,107.66194,-6.92306,50000000.0
For Rent Rumah Minimalis di Kota Baru Parahyangan,https://www.lamudi.co.id/for-rent-rumah-minimalis-di-kota-baru-parahyangan-169247069150.html,4.0,2.0,1.0,,97.0,107.467209,-6.844347,80000000.0
Disewa Rumah 2 Lantai Terawat Nyaman Aman di  Summarecon Bandung,https://www.lamudi.co.id/disewa-rumah-2-lantai-terawat-nyaman-aman-di-summa-169261038282.html,4.0,3.0,1.0,125.0,130.0,107.687404,-6.948904,52500000.0
sewa rumah lingkungan sangat nyaman dan strategis,https://www.lamudi.co.id/sewa-rumah-lingkungan-sangat-nyaman-dan-strategis-169270495415.html,3.0,2.0,1.0,100.0,90.0,107.66194,-6.92306,43000000.0
SEWA RUMAH PODOMORO PARK,https://www.lamudi.co.id/sewa-rumah-podomoro-park-169278724947.html,2.0,2.0,1.0,102.0,94.0,107.62444,-6.81167,60000000.0
Disewakan Rumah Nyaman Siap Huni,https://www.lamudi.co.id/disewakan-rumah-nyaman-siap-huni-169200194749.html,3.0,2.0,1.0,108.0,74.0,107.467209,-6.844347,60000000.0
Disewa Rumah Siap Huni di Blok Favorite Taman Kopo Indah 3 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-blok-favorite-taman-kopo-169286401920.html,2.0,1.0,1.0,133.0,100.0,107.38028,-6.82167,32500000.0
Disewa Rumah Siap Huni di Blok Favorite Taman Kopo Indah 3 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-blok-favorite-taman-kopo-169286471038.html,2.0,1.0,1.0,133.0,100.0,107.38028,-6.82167,32500000.0
Disewa Rumah Siap Huni di Blok Favorite Taman Kopo Indah 3 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-blok-favorite-taman-kopo-169283933019.html,2.0,1.0,1.0,133.0,,107.38028,-6.82167,32500000.0
Disewa Rumah 2 Lantai Minimalis Siap Huni Lokasi Strategis di Antapani,https://www.lamudi.co.id/disewa-rumah-2-lantai-minimalis-siap-huni-lokasi-s-169286556357.html,5.0,2.0,1.0,90.0,107.0,107.66194,-6.92306,33000000.0
"Disewakan Rumah Baru di Jl. Hegarmanah, Bandung",https://www.lamudi.co.id/disewakan-rumah-baru-di-jl-hegarmanah-bandung-169297031550.html,4.0,4.0,1.0,1680.0,700.0,107.59833,-6.87354,750000000.0
Disewa Rumah Siap Huni Terawat Nyaman  di Singgasana Pradana Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-terawat-nyaman-di-singgasan-169232153255.html,4.0,3.0,1.0,240.0,150.0,107.603277,-6.951883,85000000.0
SEWA RUMAH KBP CLUSTER LOKACITRA,https://www.lamudi.co.id/sewa-rumah-kbp-cluster-lokacitra-169227740822.html,4.0,3.0,1.0,162.0,97.0,107.467209,-6.844347,85000000.0
Disewa Rumah Semi Furnish dalam Cluster Crystalina di Cherry Field ,https://www.lamudi.co.id/disewa-rumah-semi-furnish-dalam-cluster-crystalina-169111415955.html,2.0,1.0,1.0,100.0,50.0,107.63361,-6.98056,31000000.0
Disewakan Rumah Minimalis Di Kembar Moh.Toha,https://www.lamudi.co.id/disewakan-rumah-minimalis-di-kembar-moh-toha-169155879562.html,2.0,3.0,1.0,78.0,150.0,107.6189,-6.94693,80000000.0
Disewakan Rumah Siap Huni di Sukahaji Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-sukahaji-bandung-16915586127.html,3.0,2.0,1.0,90.0,120.0,107.5764812,-6.8793293,45000000.0
DISEWAKAN RUMAH MINIMALIS CLUSTER DAYANA,https://www.lamudi.co.id/disewakan-rumah-minimalis-cluster-dayana-169157427869.html,2.0,2.0,1.0,90.0,66.0,107.687404,-6.948904,33000000.0
Disewa Rumah 2 Lantai Siap Huni di Turangga Bandung,https://www.lamudi.co.id/disewa-rumah-2-lantai-siap-huni-di-turangga-bandun-169158806896.html,6.0,2.0,1.0,230.0,200.0,107.635324,-6.937933,85000000.0
"Disewakan Rumah Ex Resto 1,5 lantai sayap dekat jalan Riau",https://www.lamudi.co.id/disewakan-rumah-ex-resto-1-5-lantai-sayap-dekat-ja-169433104751.html,8.0,3.0,1.0,600.0,,107.6190471,-6.906026,275000000.0
"Disewakan Rumah minimalis 1,5 lantai full furnish di Sayap Buahbatu",https://www.lamudi.co.id/disewakan-rumah-minimalis-1-5-lantai-full-furnish-16943313575.html,4.0,3.0,1.0,196.0,150.0,107.62444,-6.81167,70000000.0
Disewakan Rumah minimalis 2 lantai semi furnish di Turangga,https://www.lamudi.co.id/disewakan-rumah-minimalis-2-lantai-semi-furnish-di-169433059325.html,4.0,3.0,1.0,140.0,220.0,107.635324,-6.937933,70000000.0
"MAINROAD SUKAJADI, PASTEUR. SEWA RUMAH DI BANDUNG UTARA, KOTA BANDUNG",https://www.lamudi.co.id/mainroad-sukajadi-pasteur-sewa-rumah-di-bandung-ut-169458409481.html,5.0,4.0,1.0,799.0,400.0,107.58667,-6.89833,675000000.0
"Rumah terawat siap huni di Tengah Kota Bandung, Jl.Kembar regol",https://www.lamudi.co.id/rumah-terawat-siap-huni-di-tengah-kota-bandung-jl-16934891060.html,4.0,3.0,1.0,,120.0,108.38886,-7.365351,70000000.0
Disewa Rumah Siap Pakai di Taman Kopo Indah 5 Sherwood Bandung,https://www.lamudi.co.id/disewa-rumah-siap-pakai-di-taman-kopo-indah-5-sher-169318374087.html,2.0,1.0,1.0,96.0,70.0,107.38028,-6.82167,35000000.0
Rumah Baru siap huni di Podomoropark Buah Batu Bandung,https://www.lamudi.co.id/rumah-baru-siap-huni-di-podomoropark-buah-batu-ban-169400361923.html,,1.0,1.0,66.0,42.0,107.62444,-6.81167,40000000.0
Disewa Rumah Siap Huni Nyaman & Asri di Cijaura BUah Batu Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-nyaman-asri-di-cijaura-buah-169415517292.html,3.0,2.0,1.0,108.0,130.0,107.62444,-6.81167,36000000.0
"Rumah Cluster siap huni dekat Tol Soroja, Taman Kopo Indah",https://www.lamudi.co.id/rumah-cluster-siap-huni-dekat-tol-soroja-taman-kop-169416665663.html,2.0,1.0,1.0,114.0,51.0,107.38028,-6.82167,35000000.0
"Rumah 2,5 Lantai Hook siap huni Mainroad, Sayap Taman Kopo Indah",https://www.lamudi.co.id/rumah-2-5-lantai-hook-siap-huni-mainroad-sayap-tam-169416666950.html,1.0,3.0,1.0,60.0,120.0,107.6275,-6.98667,40000000.0
"Disewakan Rumah di Jl. Babakan Jeruk IV, Bandung",https://www.lamudi.co.id/disewakan-rumah-di-jl-babakan-jeruk-iv-bandung-169035925356.html,3.0,2.0,1.0,250.0,250.0,107.58468,-6.88836,95000000.0
"furnished dekat itb, dago cisitu, murah nego ",https://www.lamudi.co.id/furnished-dekat-itb-dago-cisitu-murah-nego-169045464060.html,4.0,2.0,1.0,,240.0,107.62292824224,-6.8801087229045,73000000.0
Rumah Sewa ada Kolam Renang di Dakota Pasteur Bandung ,https://www.lamudi.co.id/rumah-sewa-ada-kolam-renang-di-dakota-pasteur-band-168900621394.html,4.0,4.0,1.0,336.0,550.0,107.607608,-6.890485,150000000.0
Disewa Rumah 2 Lantai Nyaman dan aman di Dalam Cluster Batununggal ,https://www.lamudi.co.id/disewa-rumah-2-lantai-nyaman-dan-aman-di-dalam-clu-169093917769.html,5.0,3.0,1.0,162.0,200.0,107.64083,-6.93472,85000000.0
disewakan rumah di kbp kota baru parahyangan Tatar jingganagara ,https://www.lamudi.co.id/disewakan-rumah-di-kbp-kota-baru-parahyangan-tatar-16909363996.html,3.0,2.0,1.0,80.0,108.0,107.467209,-6.844347,35000000.0
Disewa Rumah Terawat & Asri Lokasi Bagus di Kota Baru Parahyangan,https://www.lamudi.co.id/disewa-rumah-terawat-asri-lokasi-bagus-di-kota-bar-169094012617.html,3.0,2.0,1.0,108.0,,107.467209,-6.844347,35000000.0
Disewa Rumah Siap Huni 2 lantai di Antapani,https://www.lamudi.co.id/disewa-rumah-siap-huni-2-lantai-di-antapani-169010963446.html,4.0,2.0,1.0,100.0,120.0,107.66194,-6.92306,48000000.0
Disewa Rumah Siap Huni Full Furnished di Kota Baru Parahyangan,https://www.lamudi.co.id/disewa-rumah-siap-huni-full-furnished-di-kota-baru-169064107741.html,3.0,2.0,1.0,144.0,80.0,107.47175364314,-6.8681057314861,55000000.0
Disewa Rumah Terawat Nyaman dan Aman di Kota Baru Parahyangan Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-dan-aman-di-kota-baru-169061023066.html,3.0,1.0,1.0,108.0,85.0,107.467209,-6.844347,45000000.0
Disewa Rumah Siap Huni Terawat Lokasi Strategis di Taman Kopo Indah 3,https://www.lamudi.co.id/disewa-rumah-siap-huni-terawat-lokasi-strategis-di-169475400444.html,2.0,1.0,1.0,133.0,100.0,107.38028,-6.82167,32500000.0
Disewa Rumah Tki5 Dalam Cluster Siap Huni,https://www.lamudi.co.id/disewa-rumah-tki5-dalam-cluster-siap-huni-169563877474.html,2.0,1.0,0.0,119.0,85.0,107.38028,-6.82167,35000000.0
Disewa Rumah Siap Huni Di Kota Baru Parahyangan Cluster Kamandaka,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-kota-baru-parahyangan-cl-169563878021.html,4.0,3.0,0.0,300.0,183.0,107.467209,-6.844347,125000000.0
Disewa Rumah Bagus dan Asri Terawat Lokasi Bagus di Summarecon Bandung,https://www.lamudi.co.id/disewa-rumah-bagus-dan-asri-terawat-lokasi-bagus-d-169562725766.html,2.0,2.0,1.0,128.0,,107.687404,-6.948904,55000000.0
Rumah Strategis Muara Baru Pusat Kota Bandung,https://www.lamudi.co.id/rumah-strategis-muara-baru-pusat-kota-bandung-169564594412.html,4.0,3.0,1.0,298.0,300.0,107.6489677,-6.9431017,110000000.0
Disewa Rumah Furnished Terawat di Kota Baru Parahyangan Ratna Sasih,https://www.lamudi.co.id/disewa-rumah-furnished-terawat-di-kota-baru-parahy-169570788076.html,5.0,4.0,1.0,360.0,250.0,107.467209,-6.844347,160000000.0
Disewakan Rumah 2 lt di sayap Setiabudi - Eldorado,https://www.lamudi.co.id/disewakan-rumah-2-lt-di-sayap-setiabudi-eldorado-169569638725.html,2.0,1.0,1.0,55.0,60.0,107.618573,-6.863551,36000000.0
Disewa Rumah Siap Huni Terawat Strategis di Buah Batu Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-terawat-strategis-di-buah-b-169621193557.html,8.0,4.0,1.0,350.0,450.0,107.62444,-6.81167,150000000.0
For Rent Rumah Tinggal Modern di Singgasana,https://www.lamudi.co.id/for-rent-rumah-tinggal-modern-di-singgasana-169623615694.html,4.0,3.0,1.0,200.0,150.0,107.603277,-6.951883,77500000.0
"Rumah Siap Huni Jl. Hegarmanah, Bandung",https://www.lamudi.co.id/rumah-siap-huni-jl-hegarmanah-bandung-169571871640.html,6.0,4.0,1.0,423.0,380.0,107.60139,-6.88167,165000000.0
Rumah di Batununggal,https://www.lamudi.co.id/rumah-di-batununggal-169574943475.html,3.0,2.0,1.0,216.0,120.0,107.64083,-6.93472,75000000.0
Rumah Di Sudirman - Henny,https://www.lamudi.co.id/rumah-di-sudirman-henny-169572687676.html,1.0,1.0,1.0,460.0,300.0,107.5863505,-6.9186362,60000000.0
Rumah Siap Huni di Sayap Moh. Ramdhan,https://www.lamudi.co.id/rumah-siap-huni-di-sayap-moh-ramdhan-169572694052.html,,3.0,1.0,214.0,180.0,108.38886,-7.365351,75000000.0
Rumah Full Furnish di Cluster Mekarwangi Bandung,https://www.lamudi.co.id/rumah-full-furnish-di-cluster-mekarwangi-bandung-169410083073.html,5.0,5.0,,232.0,,107.61056,-6.95722,75000000.0
Rumah strategis hook siap huni di Cluster Singgasana Pradana Bandung,https://www.lamudi.co.id/rumah-strategis-hook-siap-huni-di-cluster-singgasa-16941033349.html,4.0,3.0,1.0,360.0,250.0,107.6212817,-6.9548746,90000000.0
Disewa Rumah Minimalis Siap Huni Full Furnished di Antapani Bandung,https://www.lamudi.co.id/disewa-rumah-minimalis-siap-huni-full-furnished-di-169381924032.html,3.0,3.0,1.0,,120.0,107.66194,-6.92306,62000000.0
Disewakan rumah bersih terawat di batununggal,https://www.lamudi.co.id/disewakan-rumah-bersih-terawat-di-batununggal-16942196380.html,4.0,3.0,1.0,200.0,160.0,107.64083,-6.93472,75000000.0
Disewakan Rumah Graha Panyileukan Asri ,https://www.lamudi.co.id/disewakan-rumah-graha-panyileukan-asri-16942276746.html,2.0,2.0,1.0,131.0,100.0,107.55232,-7.02756,27000000.0
Disewa Rumah 1 Lantai Terawat Nyaman dan Aman di Daerah Sunda Bandung,https://www.lamudi.co.id/disewa-rumah-1-lantai-terawat-nyaman-dan-aman-di-d-169423414186.html,3.0,2.0,1.0,449.0,350.0,107.626978,-6.929357,200000000.0
Disewa Rumah Terawat Nyaman Lokasi Bagus di Daerah Jalan Sunda Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-lokasi-bagus-di-daerah-169423448829.html,6.0,4.0,1.0,510.0,425.0,107.626978,-6.929357,250000000.0
"Disewakan Rumah Ciganitri, Bandung, 3 kamar, di Komplek, Furnished",https://www.lamudi.co.id/disewakan-rumah-ciganitri-bandung-3-kamar-di-kompl-169424632589.html,3.0,3.0,1.0,210.0,150.0,107.63361,-6.98056,60000000.0
Sewa KBP Purbasari ,https://www.lamudi.co.id/sewa-kbp-purbasari-169694548721.html,3.0,2.0,1.0,,120.0,107.467209,-6.844347,175000000.0
Disewa Rumah Siap Huni Terawat Nyaman dan Aman di Batununggal Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-terawat-nyaman-dan-aman-di-169693733039.html,3.0,3.0,1.0,140.0,56.0,107.64083,-6.93472,60000000.0
"Murah Rumah lux tatar Favorit kota baru parahyangan, bandung",https://www.lamudi.co.id/murah-rumah-lux-tatar-favorit-kota-baru-parahyanga-169710820080.html,5.0,4.0,,360.0,250.0,107.6367,-6.86509,200000000.0
"Rumah Full Furnish di Taman Kopo Indah 3, Bandung",https://www.lamudi.co.id/rumah-full-furnish-di-taman-kopo-indah-3-bandung-169842211028.html,4.0,1.0,1.0,119.0,100.0,107.55562,-6.96175,40000000.0
Rumah nyaman strategis di Cluster Batununggal Bandung,https://www.lamudi.co.id/rumah-nyaman-strategis-di-cluster-batununggal-band-169842320327.html,5.0,4.0,,300.0,300.0,107.64083,-6.93472,80000000.0
Disewa Rumah Terawat Nyaman dan Aman di Komplek Leuwi Sari Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-dan-aman-di-komplek-le-16988945441.html,5.0,3.0,1.0,180.0,200.0,107.603277,-6.951883,75000000.0
Rumah Pajajaran Siap Huni Lokasi Tengah Kota,https://www.lamudi.co.id/rumah-pajajaran-siap-huni-lokasi-tengah-kota-169626741412.html,5.0,3.0,1.0,357.0,350.0,107.623302,-6.907542,150000000.0
Disewa Rumah Siap Pakai di Taman Kopo Indah 5 Sherwood Bandung,https://www.lamudi.co.id/disewa-rumah-siap-pakai-di-taman-kopo-indah-5-sher-169726314629.html,,1.0,1.0,96.0,70.0,107.38028,-6.82167,35000000.0
